CodeAdmin;DRE;IEPP;NOM_ETABLISSEMENT;Village;Latitude;Longitude
10106P345C;DRE GOLFE LOME;IEPP LOME SUD;EPE MISSION EVANGELIQUE DE LA FOI;BEKPOTA;6,15332;1,25917
10107P062L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL GRAND COLLEGE DU PLATEAU;CASABLANCA;6,15319923;1,2018766
10106P238L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE REVEIL AKODESSEWA KPOTA;BEHEDJE;6,15317;1,2523
10107P128L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL ATLANTIQUE SOTED;TOKOINLYCEE;6,15309266;1,22277245
10107P108L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL SAINT DANIEL;ABOVE;6,15298;1,20842
10107P049C;DRE GOLFE LOME;IEPP LOME CENTRE;EPE TOKOIN CENTRE;DOGBEAVOU;6,1528859;1,21371095
10105P191L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL INTERNATIONALE DOMINION;TOKOINN'KAFU;6,15287715;1,23738829
10107P054L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL ESPERANCE;DOGBEAVOU;6,15233838;1,2144219
10107P065L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LA GRACE DIVINE;AMOUTIVE;6,1523;1,20492
10106P172L;DRE GOLFE LOME;IEPP LOME SUD;EPL GNUIMAVO LA COLOMBE;BEKPEHENOU;6,15218;1,25672
10106P079L;DRE GOLFE LOME;IEPP LOME SUD;EPL AGATE;AKODESSEWA;6,15202;1,26498
10105P086L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL MATI;AMOUTIVE;6,15193;1,23318
10106P334L;DRE GOLFE LOME;IEPP LOME SUD;EPL MON AVENIR;AKODESSEWAKPOTA;6,1517;1,20835
10105P251L;DRE GOLFE LOME;IEPP LOME AEROPORT;EPL INTERNATIONALE ALTAGRACIA;TOKOINN'KAFU;6,15140516;1,2343879
10106P343L;DRE GOLFE LOME;IEPP LOME SUD;EPL LENDEMAIN MEILLEUR;AKODESSEWA;6,151138333;1,261541667
10106P153L;DRE GOLFE LOME;IEPP LOME SUD;EPL GUEMADJI;GBENYEDJI;6,15105;1,25483
10107P086L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LE SAVANT;TOKOINELAVAGNON;6,1506774;1,22220978
10106P303L;DRE GOLFE LOME;IEPP LOME SUD;EPL SENA G/A;BEHOPITAL;6,15035;1,26627
10106P304L;DRE GOLFE LOME;IEPP LOME SUD;EPL SENA G/B;AKODESSEWA;6,15035;1,266228333
10106P344L;DRE GOLFE LOME;IEPP LOME SUD;EPL LES LEADERS;N'TIFAFAKOME;6,150108;1,242179
10106P296L;DRE GOLFE LOME;IEPP LOME SUD;EPL RUCHE DES ELITES;BEKPOTA;6,14955;1,23633
10107P040C;DRE GOLFE LOME;IEPP LOME CENTRE;EPC NDE;AMOUTIVE;6,14952;1,21097
10106P360L;DRE GOLFE LOME;IEPP LOME SUD;EPL JEANNE D'ARC;GBENYEDJI;6,14937;1,2551
10107P042C;DRE GOLFE LOME;IEPP LOME CENTRE;EPC MARIE REINE DE TOKOIN;DOGBEAVOU;6,1491399;1,21505873
10107P077L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LES POUSSINETS;AMOUTIVE;6,14912862;1,20431258
10106P375L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE PETIT PRINCE G/B;BEHEDJE;6,149056667;1,24798
10107P092L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL AMESIKA SEMINAIRE;DOGBEAVOU;6,148561;1,226034
10107P094L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL AMESIKA LYCEE;TOKOINELAVAGNON;6,14853;1,22593
10106P374L;DRE GOLFE LOME;IEPP LOME SUD;EPL ITEM G/B;GBENYEDJI;6,148406667;1,252163333
10106P363L;DRE GOLFE LOME;IEPP LOME SUD;EPL ITEM G/A;GBENYEDJI;6,148401667;1,252163333
10106P041C;DRE GOLFE LOME;IEPP LOME SUD;EPC HENRI KWAKUME;AMOUTIVE;6,14833;1,23158
10106P057C;DRE GOLFE LOME;IEPP LOME SUD;EPC JM BE LAGUNE II;BEHEDJE;6,148018333;1,244851667
10107P084L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL TRIOMPHE DU DESTIN;AGUIAKOME;6,148;1,21182
10106P056C;DRE GOLFE LOME;IEPP LOME SUD;EPC JM BE LAGUNE I;BEHEDJE;6,148;1,24463
10104P236L;DRE GOLFE LOME;IEPP LOME OUEST;EPL ALBERT CAMUS;TOKOINHOPITAL;6,147873;1,203572
10106P371L;DRE GOLFE LOME;IEPP LOME SUD;EPL CHEIKH ANTA DIOP G/B;GBENYEDJI;6,147536667;1,25649
10106P111L;DRE GOLFE LOME;IEPP LOME SUD;EPL CHEIKH ANTA DIOP /A;GBENYEDJI;6,14753;1,2565
10106P361L;DRE GOLFE LOME;IEPP LOME SUD;EPL BG POUSSINETS G/A;GBENYEDJI;6,14752;1,25543
10106P235L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE PETIT PRINCE /A;BEHEDJE;6,14747;1,24737
10106P328L;DRE GOLFE LOME;IEPP LOME SUD;EPL VICTOR HUGO;AKODESSEWA;6,147331667;1,262631667
10107P102L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL DEBORA;AMOUTIVE;6,14703;1,22917
10106P249L;DRE GOLFE LOME;IEPP LOME SUD;EPL LES '' 3S'';BEHEDJE;6,14682;1,24612
10106P230L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE MIROIR;N'TIFAFAKOME;6,1468;1,23102
10106P073C;DRE GOLFE LOME;IEPP LOME SUD;EPE BE DANGBUIPE;BEKPEHENOU;6,146601667;1,240381667
10106P113L;DRE GOLFE LOME;IEPP LOME SUD;EPL CICERON G/B;GBENYEDJI;6,146423333;1,25649
10106P112L;DRE GOLFE LOME;IEPP LOME SUD;EPL CICERON G/A;GBENYEDJI;6,14623;1,25677
10106P089L;DRE GOLFE LOME;IEPP LOME SUD;EPL AMESIKA BE-AGODO;BEAHLIGO;6,1459;1,24247
10107P051L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL AMESIKA GBADAGO;AMOUTIVE;6,14573;1,21532
10106P076C;DRE GOLFE LOME;IEPP LOME SUD;EPI FRANCO ARABE CGEC;AMOUTIVE;6,145398333;1,235216667
10107P093L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL LE GRAND ENSEIGNANT DE LOME;AFLAO-GAKLI=ADIDOADIN;6,14470319;1,21524497
10106P171L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA CLARTE;BEAHLIGO;6,144641667;1,258553333
10107P101L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL AUBE NOUVELLE;AMOUTIVE;6,14452;1,21122
10106P069C;DRE GOLFE LOME;IEPP LOME SUD;EPE JESUS SAUVE;GBENYEDJI;6,1445;1,2524
10106P191L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA MEMOIRE;ABLOGAME;6,144405;1,262576667
10106P107L;DRE GOLFE LOME;IEPP LOME SUD;EPL BONSAFO N2;ABLOGAME;6,14438;1,25002
10106P252L;DRE GOLFE LOME;IEPP LOME SUD;EPL LES ELITES DE DEMAIN;ABLOGAME;6,144323333;1,260271667
10106P237L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE RENOUVEAU;GBENYEDJI;6,14423;1,2536
10106P142L;DRE GOLFE LOME;IEPP LOME SUD;EPL EUREKA;BEKPOTA;6,1442;1,25655
10106P095L;DRE GOLFE LOME;IEPP LOME SUD;EPL ASSIOBO TIPOH;BASSADJI;6,143996;1,232778
10106P293L;DRE GOLFE LOME;IEPP LOME SUD;EPL RABBI;ABLOGAME;6,143785;1,261243333
10106P362L;DRE GOLFE LOME;IEPP LOME SUD;EPE MESA;BASSADJI;6,14327;1,237486667
10106P064C;DRE GOLFE LOME;IEPP LOME SUD;EPC BASSADJI;BASSADJI;6,14323;1,23538
10106P364L;DRE GOLFE LOME;IEPP LOME SUD;LA VICTOIRE ABLOGAME;ABLOGAME;6,142691667;1,26266
10106P250L;DRE GOLFE LOME;IEPP LOME SUD;EPL LES 3V;ABLOGAME;6,142666667;1,264323333
10106P368C;DRE GOLFE LOME;IEPP LOME SUD;EPC DEKADJEVIAKOPE G/B;ABLOGAME;6,142653333;1,255176667
10106P038C;DRE GOLFE LOME;IEPP LOME SUD;EPC DEKADJEVIAKOPE /A;BEAHLIGO;6,14243;1,25528
10106P131L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELEVE RACHETE DE DIEU;AMOUTIVE;6,142366667;1,225008333
10107P074L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL MODELE COMPAGNON;ABOBOKOME;6,14231295;1,21032963
10106P240L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE ROI G/B;BEHOPITAL;6,142131667;1,247573333
10106P268L;DRE GOLFE LOME;IEPP LOME SUD;EPL MAWUSSI;BEAPEYEME;6,14203;1,2396
10106P050C;DRE GOLFE LOME;IEPP LOME SUD;EPC SAINTE RITA D'AMOUTIVE;AMOUTIVE;6,14175;1,23068
10106P319L;DRE GOLFE LOME;IEPP LOME SUD;EPL SAINTE FACE;BASSADJI;6,141704;1,234334
10104P131L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LES COLOMBES;AMOUTIVE;6,14165;1,20415
10106P122L;DRE GOLFE LOME;IEPP LOME SUD;EPL DU PORT;BEHOPITAL;6,141595;1,271901667
10106P067C;DRE GOLFE LOME;IEPP LOME SUD;EPE BE PA DESOUZA G/A;BEHOPITAL;6,14133;1,24723
10107P132L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL CSBT;TOKOINHOPITAL;6,14104387;1,21047014
10103P189L;DRE GOLFE LOME;IEPP LOME EST;EPL SAINTE FAMILLE;BAGUIDA=KPOGAN;6,14102;1,23525
10106P077C;DRE GOLFE LOME;IEPP LOME SUD;EPI AL ANSAR;DOULASSAME;6,141007;1,226659
10106P049C;DRE GOLFE LOME;IEPP LOME SUD;EPC SAINTE MONIQUE DE DOULASSAME;DOULASSAME;6,140998333;1,226618333
10106P359L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA LUMINEUSE DE BASSADJI;AMOUTIVE;6,140976667;1,235181667
10106P146L;DRE GOLFE LOME;IEPP LOME SUD;EPL L'ENVOL;HANOUKOPE;6,140956667;1,246881667
10106P280L;DRE GOLFE LOME;IEPP LOME SUD;EPL NEPRILATO;BEAHLIGO;6,14095;1,2545
10106P299L;DRE GOLFE LOME;IEPP LOME SUD;EPL SAINT PIERRE;BEAHLIGO;6,14083;1,25542
10106P347L;DRE GOLFE LOME;IEPP LOME SUD;EPL VILLAGE PLANETAIRE /A;BEKPOTA;6,140606667;1,237496667
10106P070C;DRE GOLFE LOME;IEPP LOME SUD;EPE METHODISTE PA DE SOUZA;BEKPOTA;6,14055;1,243716667
10106P129L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELEVE EPANOUI DOULASSAME G/A;KODJOVIAKOPE;6,140431667;1,226675
10106P376L;DRE GOLFE LOME;IEPP LOME SUD;EPL VILLAGE PLANETAIRE G/B;LOMNAVA;6,140416667;1,237541667
10107P127L;DRE GOLFE LOME;IEPP LOME CENTRE;EPL BOSHI;TOKOINHOPITAL;6,14037662;1,21083875
10106P128L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELEVE EPANOUI DOULASSAME G/B;AMOUTIVE;6,140306667;1,226711667
10106P239L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE ROI G/A;BEKPOTA;6,14015;1,24575
10106P075C;DRE GOLFE LOME;IEPP LOME SUD;EPE LOM-NAVA;AMOUTIVE;6,14002;1,2326
10106P330L;DRE GOLFE LOME;IEPP LOME SUD;EPL VIVENDA DES SOURDS;BEAHLIGO;6,139931667;1,24596
10106P354L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELOHIM;ABLOGAME;6,13977;1,25928
10106P088L;DRE GOLFE LOME;IEPP LOME SUD;EPL AMENOUVE;BEAHLIGO;6,139733333;1,253008333
10106P199L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA PERFECTION;ABLOGAME;6,1397;1,26567
10106P062C;DRE GOLFE LOME;IEPP LOME SUD;EPC MARIE REINE DU MONDE DE BE G/A;BEKPOTA;6,139511667;1,244668333
10106P350C;DRE GOLFE LOME;IEPP LOME SUD;EPC MARIE-REINE DU MONDE DE BE G/B;BEKPOTA;6,139486667;1,244531667
10106P066C;DRE GOLFE LOME;IEPP LOME SUD;EPE ABLOGAME G/B;ABLOGAME;6,139085;1,257816667
10106P065C;DRE GOLFE LOME;IEPP LOME SUD;EPE ABLOGAME G/A;ABLOGAME;6,13907;1,2578
10106P331L;DRE GOLFE LOME;IEPP LOME SUD;EPL WILLIAM PONTY;AMOUTIVE;6,13905;1,23318
10106P147L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA FRATERNITE PLUS;BEKPOTA;6,139028333;1,247181667
10106P084L;DRE GOLFE LOME;IEPP LOME SUD;EPL ALFRED NOBEL;BEKPEHENOU;6,13897;1,23523
10106P036C;DRE GOLFE LOME;IEPP LOME SUD;EPC ABLOGAME G/B;ABLOGAME;6,138378333;1,261768333
10106P272L;DRE GOLFE LOME;IEPP LOME SUD;EPL MON BONHEUR;HANOUKOPE;6,138334;1,220102
10106P035C;DRE GOLFE LOME;IEPP LOME SUD;EPC ABLOGAME G/A;ABLOGAME;6,138325;1,261816667
10106P130L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELEVE EPANOUI LOM-NAVA G/A;LOMNAVA;6,1383;1,23108
10106P327L;DRE GOLFE LOME;IEPP LOME SUD;EPL VICTOR BALLO;ABLOGAME;6,13822;1,25893
10106P271L;DRE GOLFE LOME;IEPP LOME SUD;EPL MONDE UNIVERSEL;BEAHLIGO;6,13817;1,24905
10106P353L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELEVE EPANOUI LOM-NAVA G/B;LOMNAVA;6,13812;1,23097
10106P206L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA RENAISSANCE;BEHOPITAL;6,13787;1,24598
10106P105L;DRE GOLFE LOME;IEPP LOME SUD;EPL BON PASTEUR;KOTOKOUKONDJI;6,1376;1,25372
10106P082L;DRE GOLFE LOME;IEPP LOME SUD;EPL AKOFA;LOMNAVA;6,13738;1,23183
10106P094L;DRE GOLFE LOME;IEPP LOME SUD;EPL PACIFIIQUE INTERNATIONALE;ABLOGAME;6,137253333;1,255536667
10106P074C;DRE GOLFE LOME;IEPP LOME SUD;EPE HANOUKOPE;HANOUKOPE;6,136844;1,221243
10106P051C;DRE GOLFE LOME;IEPP LOME SUD;EPC HANOUKOPE G/A;HANOUKOPE;6,136665;1,216136667
10106P052C;DRE GOLFE LOME;IEPP LOME SUD;EPC HANOUKOPE G/B;HANOUKOPE;6,136475;1,216753333
10106P045C;DRE GOLFE LOME;IEPP LOME SUD;EPC NDA BE G/B;BEAPEYEME;6,135613333;1,246928333
10106P068C;DRE GOLFE LOME;IEPP LOME SUD;EPE BE PA DESOUZA G/B;BEKPOTA;6,135498333;1,241493333
10106P251L;DRE GOLFE LOME;IEPP LOME SUD;EPL LES ALOUETTES;BEKPEHENOU;6,13525;1,24347
10106P047C;DRE GOLFE LOME;IEPP LOME SUD;EPC SAINT AUGUSTIN AMOUTIVE G/A;AMOUTIVE;6,135165;1,22952
10106P351C;DRE GOLFE LOME;IEPP LOME SUD;EPC ST AUGUSTIN AMOUTIVE G/B;AMOUTIVE;6,13511;1,229491667
10106P209L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA RUCHE;KOTOKOUKONDJI;6,13478;1,25163
10106P357L;DRE GOLFE LOME;IEPP LOME SUD;EPL GEORGE MEMORIAL;BEKPOTA;6,134463333;1,201256667
10106P369L;DRE GOLFE LOME;IEPP LOME SUD;EPL BONNE SEMENCE G/B;BEHOPITAL;6,134375;1,241655
10106P341C;DRE GOLFE LOME;IEPP LOME SUD;EPI GRANDE MOSQUEE DE LOME;ABOBOKOME;6,134348333;1,224278333
10106P106L;DRE GOLFE LOME;IEPP LOME SUD;EPL BONNE SEMENCE /A;BEHOPITAL;6,134321667;1,241596667
10106P313L;DRE GOLFE LOME;IEPP LOME SUD;EPL SAINTE BAKHITA;BEKPOTA;6,134309;1,207375
10106P287L;DRE GOLFE LOME;IEPP LOME SUD;EPL ORPHELINAT ROLAND;SOUZANETIME;6,13427;1,235346667
10106P166L;DRE GOLFE LOME;IEPP LOME SUD;EPL JOSEPHINE DONO BAKHITA;NYEKONAKPOE;6,134185;1,207476667
10106P262L;DRE GOLFE LOME;IEPP LOME SUD;EPL MAGNIFICAT /A;ADOBOUKOME;6,13327;1,226268333
10106P372L;DRE GOLFE LOME;IEPP LOME SUD;EPL MAGNIFICAT G/B;ADOBOUKOME;6,13327;1,226268333
10106P096L;DRE GOLFE LOME;IEPP LOME SUD;EPL AUBE LUMIERE;AMOUTIVE;6,133013;1,208085
10106P108L;DRE GOLFE LOME;IEPP LOME SUD;EPL BOUBA;BEHOPITAL;6,13286;1,246133333
10106P370L;DRE GOLFE LOME;IEPP LOME SUD;EPL BOUBA G/B;KOTOKOUKONDJI;6,132833333;1,246168333
10106P226L;DRE GOLFE LOME;IEPP LOME SUD;EPL LE FLAMBEAU;NYEKONAKPOE;6,131403333;1,208925
10106P342C;DRE GOLFE LOME;IEPP LOME SUD;EPC IMMACULEE CONCEPTION DE NYEKONAKPOE G/B;NYEKONAKPOE;6,130791667;1,206285
10106P097L;DRE GOLFE LOME;IEPP LOME SUD;EPL AVENIR DOGBE EFOE;AKODESSEWAKPOTA;6,13037;1,238078333
10106P058C;DRE GOLFE LOME;IEPP LOME SUD;EPC IMMACULEE CONCEPTION /A;NYEKONAKPOE;6,130173;1,206101
10106P338C;DRE GOLFE LOME;IEPP LOME SUD;EPC LA PROVIDENCE G/B;NYEKONAKPOE;6,129315;1,206945
10106P337C;DRE GOLFE LOME;IEPP LOME SUD;EPC LA PROVIDENCE G/A;NYEKONAKPOE;6,12931;1,20693
10106P059C;DRE GOLFE LOME;IEPP LOME SUD;EPC KOKETIME;KOKETIME;6,127866667;1,223883333
10106P104L;DRE GOLFE LOME;IEPP LOME SUD;EPL BON BERGER;BEKPOTA;6,12783;1,20357
10106P373L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA CROISSANCE G/B;NYEKONAKPOE;6,127633333;1,200993333
10106P154L;DRE GOLFE LOME;IEPP LOME SUD;EPL HORIZON 2000;NYEKONAKPOE;6,127493333;1,202126667
10106P175L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA CROISSANCE /A;AMOUTIVE;6,127414;1,200966
10106P061C;DRE GOLFE LOME;IEPP LOME SUD;EPC NDE PLAGE G/B;AMOUTIVE;6,12702;1,229353333
10106P046C;DRE GOLFE LOME;IEPP LOME SUD;EPC NDE PLAGE G/A;AMOUTIVE;6,127016667;1,229451667
10106P071C;DRE GOLFE LOME;IEPP LOME SUD;EPE NYEKONAKPOE;NYEKONAKPOE;6,126697;1,207241
10106P349L;DRE GOLFE LOME;IEPP LOME SUD;EPL JESUS MISERICORDIEUX;AMOUTIVE;6,12463;1,20072
10106P037C;DRE GOLFE LOME;IEPP LOME SUD;EPC CATHEDRALE;ADAWLATO;6,124518333;1,226063333
10106P086L;DRE GOLFE LOME;IEPP LOME SUD;EPL ALLIANCE;KODJOVIAKOPE;6,12377;1,20427
10106P205L;DRE GOLFE LOME;IEPP LOME SUD;EPL ELEVE EPANOUI KODZOVIAKOPE;KODJOVIAKOPE;6,122921667;1,201593333
10106P332L;DRE GOLFE LOME;IEPP LOME SUD;EPL Y VEILLERA;NYEKONAKPOE;6,122681;1,201867
10106P320L;DRE GOLFE LOME;IEPP LOME SUD;EPL SOURCE DU SAVOIR;NYEKONAKPOE;6,122516667;1,208533333
10106P083L;DRE GOLFE LOME;IEPP LOME SUD;EPL AKOUETE AKUE;KODJOVIAKOPE;6,121443333;1,210398333
10106P093L;DRE GOLFE LOME;IEPP LOME SUD;EPL ARC EN CIEL;KODJOVIAKOPE;6,121103333;1,204915
10106P336L;DRE GOLFE LOME;IEPP LOME SUD;EPL ZO DA;AFLAO-GAKLI=WESSOME;6,120891667;1,192298333
10106P340L;DRE GOLFE LOME;IEPP LOME SUD;EPL INTERNATIONALE TIIOL;KODJOVIAKOPE;6,120583333;1,206715
10106P053C;DRE GOLFE LOME;IEPP LOME SUD;EPC CHRIST ROI (KODJOVIAKOPE) G/A;KODJOVIAKOPE;6,120128333;1,206375
10106P358C;DRE GOLFE LOME;IEPP LOME SUD;EPC CHRIST-ROI (KODJOVIAKOPE) G/B;KODJOVIAKOPE;6,120128333;1,206375
10106P346L;DRE GOLFE LOME;IEPP LOME SUD;EPL VIE NOUVELLE;AMOUTIVE;6,11755;1,202991667
10106P176L;DRE GOLFE LOME;IEPP LOME SUD;EPL LA DECOUVERTE;KODJOVIAKOPE;6,094315;1,144753333
10104P139L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MON BERGER I;SOVIEPE;6,169689;1,340551
10104P064L;DRE GOLFE LOME;IEPP LOME OUEST;EPL CAMARALAYE;SOVIEPE;6,17473;1,286315
10104P171L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA CLEMENCE;AKATOVIEPE;6,20387;1,24442
10104P050L;DRE GOLFE LOME;IEPP LOME OUEST;EPL ALPHA;TOKOINHOPITAL;6,14265;1,20697
10104P104L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA FONTAINE;AMOUTIVE=KELEGOUGAN;6,14205773;1,206786353
10104P131L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LES COLOMBES;AMOUTIVE;6,14165;1,20415
10104P073L;DRE GOLFE LOME;IEPP LOME OUEST;EPL EHONAM;CASABLANCA;6,155472128;1,199828787
10104P168L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE SEMEUR;AFLAOGAKLI;6,21653;1,1982
10104P142L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MONTAIGNE II;AFLAOGAKLI;6,17537;1,19678
10104P101L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA COLOMBE;AFLAOGAKLI;6,17405;1,19507
10104P180L;DRE GOLFE LOME;IEPP LOME OUEST;EPL VICTORIA;AFLAOGAKLI;6,18172;1,19457
10104P160L;DRE GOLFE LOME;IEPP LOME OUEST;EPL TIFFANY;AFLAOGAKLI;6,1868;1,19098
10104P125L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE REVEIL D'OR;AFLAO-GAKLI=AVEDJITELESSOU;6,183;1,1907
10104P099L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA CHARITE;AVENOUBATOME;6,184;1,18868
10104P245L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LIFE SHAPING;AFLAO-GAKLI=ANYIGBE;6,188008077;1,188272825
10104P083L;DRE GOLFE LOME;IEPP LOME OUEST;EPL EXCELLENCE;TOTSI;6,195497978;1,186755951
10104P157L;DRE GOLFE LOME;IEPP LOME OUEST;EPL SON ET LUMIERE;TOTSI;6,19395;1,18643
10104P177L;DRE GOLFE LOME;IEPP LOME OUEST;EPL GOD'S ALIVE ACADEMY;AFLAOGAKLI;6,170461779;1,185889263
10104P043C;DRE GOLFE LOME;IEPP LOME OUEST;EPE AVENOU;AVENOUBATOME;6,17895;1,18568
10104P107L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA GRACE ETERNELLE;AFLAO-SAGBADO=GBLENKOMEGAN;6,19113;1,18455
10104P082L;DRE GOLFE LOME;IEPP LOME OUEST;EPL EXCELSIOR;AFLAO-SAGBADO=GBLENKOMEGAN;6,189345;1,184548333
10104P095L;DRE GOLFE LOME;IEPP LOME OUEST;EPL KOUVAHEY G/A;AFLAOGAKLI;6,20548;1,18433
10104P132L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LES HIRONDELLES;TOTSI;6,19545;1,18392
10104P054L;DRE GOLFE LOME;IEPP LOME OUEST;EPL INSTITUT EDUCATION ANYINEFA;AFLAO-SAGBADO=GBLENKOMEGAN;6,195152644;1,180594666
10104P047L;DRE GOLFE LOME;IEPP LOME OUEST;EPL BLEU CIEL;AFLAOGAKLI;6,171680633;1,180178672
10104P110L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA PIERRE DE ROSETTE;TOTSI;6,19568;1,17955
10104P124L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE PARTAGE;SOVIEPE;6,174434717;1,178416712
10104P130L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LES ABEILLES;AFLAO-GAKLI=AVEDJITELESSOU;6,18987;1,17815
10104P211L;DRE GOLFE LOME;IEPP LOME OUEST;EPL ISAK;AFLAO-GAKLI=AVEDJITELESSOU;6,198822;1,177423
10104P045C;DRE GOLFE LOME;IEPP LOME OUEST;EPE AWATAME;AFLAO-SAGBADO=AWATAME;6,17413;1,17722
10104P114L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA REFERENCE POSITIVE;SOVIEPE;6,1797;1,17687
10104P127L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE SAUVEUR;AFLAO-GAKLI=ANYIGBE;6,18758;1,17548
10104P077L;DRE GOLFE LOME;IEPP LOME OUEST;EPL EMULATION;ZANVI;6,198775135;1,175238211
10104P087L;DRE GOLFE LOME;IEPP LOME OUEST;EPL GRAND MAX;AFLAOGAKLI;6,17487;1,17478
10104P137L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MARIE ANTOINNETTE ANNEXE;AFLAO-GAKLI=AVEDJITELESSOU;6,196239819;1,174673103
10104P100L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA CITADELLE;AFLAO-SAGBADO=SAGBADO;6,18708;1,17433
10104P129L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE STIMULUS;AFLAO-GAKLI=AVEDJITELESSOU;6,193151465;1,173719158
10104P111L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA PASSION;AFLAO-SAGBADO=SAGBADO;6,176452199;1,173649505
10104P140L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MON BERGER II;TOTSI;6,199928569;1,173516065
10104P092L;DRE GOLFE LOME;IEPP LOME OUEST;EPL INTERNET;AFLAO-GAKLI=AVEDJITELESSOU;6,191018228;1,172663039
10104P122L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE RESULTAT;AFLAO-SAGBADO=SAGBADO;6,173114316;1,172382915
10104P233L;DRE GOLFE LOME;IEPP LOME OUEST;EPL BETSALEEL LE GRAND;AFLAO-SAGBADO=WONYOME;6,186549;1,171888
10104P108L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA LIBERTE DU PEDOGOGUE;AFLAO-SAGBADO=SAGBADO;6,178630027;1,171808923
10104P063L;DRE GOLFE LOME;IEPP LOME OUEST;EPL BRILLANT PLUS;AFLAO-SAGBADO=AWATAME;6,17695549;1,171572385
10104P126L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LE ROITELET II;AFLAO-GAKLI=AVEDJITELESSOU;6,19618;1,17152
10104P086L;DRE GOLFE LOME;IEPP LOME OUEST;EPL GAMALIEL;AFLAO-SAGBADO=AWATAME;6,17297;1,17133
10104P113L;DRE GOLFE LOME;IEPP LOME OUEST;EPL LA PROSPERITE;AMOUTIVE;6,254936;1,170378
10104P250L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MAMAN LOUISE;AFLAO-GAKLI=WESSOME;6,191625539;1,168531599
10104P135L;DRE GOLFE LOME;IEPP LOME OUEST;EPL MAKAFUI;AFLAO-SAGBADO=SAGBADO;6,20185;1,16808
